date,starting_portfolio_value,asset_exposure,cash_exposure,portfolio_daily_return,transaction_cost,ending_portfolio_value,cumulative_return,drawdown,market_exposure_pct,cash_pct,state_change_day,affected_assets_count,mean_absolute_target_weight_deviation,max_absolute_target_weight_deviation,partial_fill_count_day,shortfall_day,peak_value
2011-12-21,1003.8837507382316,651.4426644095378,352.6613733210777,0.000219434762463111,0.1579249456820881,1004.1040377306155,0.004104037730615406,-0.026087349100177182,64.87800466193416,35.12199533806585,True,5,0.005068227507928267,0.0625,0,0.0,1031.0000971882828
2011-12-22,1004.1040377306155,745.887352646677,262.86194454877887,0.004626273065626796,0.08979942877229884,1008.7492971954558,0.008749297195455918,-0.021581763235046014,73.94179651181987,26.058203488180137,True,2,0.004948417471160292,0.058823529411764705,0,0.0,1031.0000971882828
2011-12-23,1008.7492971954558,880.6688840711469,137.84645855341284,0.009681340503785885,0.12501548599536602,1018.5153426245597,0.018515342624559672,-0.012109363129810702,86.46594186807206,13.534058131927932,True,3,0.007194947418097557,0.05263157894736842,0,0.0,1031.0000971882828
2011-12-26,1018.5153426245597,901.7445979665437,116.77074465801599,0.0,0.021075713895396867,1018.5153426245597,0.018515342624559672,-0.012109363129810702,88.5352002300608,11.4647997699392,True,1,0.006477884971442534,0.05263157894736842,0,0.0,1031.0000971882828
2011-12-27,1018.5153426245597,903.293690967272,116.77074465801599,0.0015209324159384252,0.0,1020.0644356252881,0.020064435625288146,-0.01060684823679281,88.55261093516735,11.447389064832638,False,0,0.006260112189955084,0.05263157894736842,0,0.0,1031.0000971882828
2011-12-28,1020.0644356252881,882.2232781983189,130.02132870588014,-0.007666014467307192,0.013250584047864137,1012.244606904199,0.01224460690419904,-0.01819155045206422,87.1551473014481,12.844852698551906,True,1,0.0050521259214456665,0.05263157894736842,0,0.0,1031.0000971882828
2011-12-29,1012.244606904199,889.9340316734871,130.02132870588014,0.007617480421802769,0.0,1019.9553603793672,0.019955360379367182,-0.010712643809672295,87.25225301453199,12.747746985468009,False,0,0.004880796843894122,0.05263157894736842,0,0.0,1031.0000971882828
2011-12-30,1019.9553603793672,885.4228948922257,130.02132870588014,-0.004422876683135901,0.0,1015.4442235981059,0.015444223598105822,-0.015088139790287669,87.19562082443434,12.804379175565646,False,0,0.004870646688132071,0.05263157894736842,0,0.0,1031.0000971882828
2012-01-02,1015.4442235981059,906.4636977187922,108.98052587931357,-1.1102230246251565e-16,0.021040802826566563,1015.4442235981057,0.015444223598105822,-0.01508813979028778,89.26769946131024,10.732300538689762,True,1,0.004843818672695285,0.05263157894736842,0,0.0,1031.0000971882828
2012-01-03,1015.4442235981057,920.6540288530149,108.98052587931357,0.01397450574285708,0.0,1029.6345547323285,0.029634554732328455,-0.0013244833435790415,89.41561106526335,10.584388934736651,False,0,0.004722354733341659,0.05263157894736842,0,0.0,1031.0000971882828
2012-01-04,1029.6345547323285,964.67964298079,67.14688048324759,0.002128880311596415,0.09580953168101454,1031.8265234640376,0.03182652346403758,0.0,93.49242542653171,6.507574573468296,True,4,0.00495616824824093,0.05263157894736842,0,0.0,1031.8265234640376
2012-01-05,1031.8265234640376,962.7186517502948,67.14688048324759,-0.0019005047708133826,0.0,1029.8655322335424,0.02986553223354238,-0.0019005047708133826,93.48003420042407,6.51996579957593,False,0,0.0043782662655812415,0.05263157894736842,0,0.0,1031.8265234640376
2012-01-06,1029.8655322335424,956.5842809170952,70.6008918805428,-0.002602630491081004,0.10418614363804898,1027.185172797638,0.02718517279763799,-0.004498188950229465,93.12676100179148,6.873238998208518,True,4,0.004949905664852663,0.05263157894736842,0,0.0,1031.8265234640376
2012-01-09,1027.185172797638,929.3317377234553,97.15085612679557,-0.0006839847049909809,0.026549964246252767,1026.4825938502509,0.02648259385025087,-0.005179096962778296,90.535557377316,9.464442622684013,True,1,0.004471486561528141,0.05263157894736842,0,0.0,1031.8265234640376
2012-01-10,1026.4825938502509,837.3581552648042,190.3608096272238,0.0012044734603240403,0.09320995350042821,1027.718964892028,0.027718964892027964,-0.003980861587294493,81.47734778376663,18.52265221623336,True,3,0.0038062057676881457,0.05555555555555555,0,0.0,1031.8265234640376
2012-01-11,1027.718964892028,839.5266047869984,186.1797252806254,-0.0019583513520309292,0.05349992065283533,1025.7063300676239,0.025706330067623906,-0.005931417013653628,81.84863251566841,18.151367484331576,True,2,0.0035391330864083174,0.05555555555555555,0,0.0,1031.8265234640376
2012-01-12,1025.7063300676239,868.8488577249997,157.15788463539477,0.000292883337037253,0.1701659314853865,1026.0067423603944,0.026006742360394464,-0.005640270889824661,84.68256804298939,15.31743195701063,True,5,0.005279485989949791,0.05,0,0.0,1031.8265234640376
2012-01-13,1026.0067423603944,792.6743446716123,224.22321399152764,-0.008878288339799867,0.1118194669877877,1016.89755866314,0.01689755866313991,-0.014468483278350153,77.95026528667236,22.049734713327638,True,4,0.004718467005098359,0.05,0,0.0,1031.8265234640376
2012-01-16,1016.89755866314,721.7229913059766,295.17456735716337,0.0,0.07095135336563571,1016.89755866314,0.01689755866313991,-0.014468483278350153,70.97302822270383,29.02697177729617,True,2,0.0035917643847993403,0.05555555555555555,0,0.0,1031.8265234640376
2012-01-17,1016.89755866314,724.7017252801472,295.17456735716337,0.0029292370197904205,0.0,1019.8762926373106,0.01987629263731061,-0.011581627875398848,71.05780676655716,28.942193233442836,False,0,0.003270697888132268,0.05555555555555555,0,0.0,1031.8265234640376
2012-01-18,1019.8762926373106,841.2429036711148,185.1191807173216,0.006359390641735629,0.11005538663984174,1026.3620843884364,0.026362084388436458,-0.00529588932959002,81.96356007951854,18.036439920481463,True,4,0.0037784577363303463,0.05263157894736842,0,0.0,1031.8265234640376
2012-01-19,1026.3620843884364,868.5121810101992,161.87505546480048,0.003921766156201878,0.07939208318632254,1030.3872364749998,0.030387236474999746,-0.001394892412927895,84.28988153826688,15.710118461733105,True,2,0.004531468519000675,0.05,0,0.0,1031.8265234640376
2012-01-20,1030.3872364749998,899.1501823487906,136.03877502553428,0.0046601129452574774,0.02583628043926621,1035.188957374325,0.035188957374324925,0.0,86.85855620305438,13.141443796945623,True,1,0.0044143573772418695,0.05,0,0.0,1035.188957374325
2012-01-23,1035.188957374325,924.9582622273356,110.34322238254518,0.00010870212124491907,0.025695552642989106,1035.3014846098808,0.03530148460988092,0.0,89.34192367896347,10.658076321036512,True,1,0.004456135172712417,0.05,0,0.0,1035.3014846098808
2012-01-24,1035.3014846098808,837.3414439567975,195.96864317962763,-0.0019234952359853397,0.08562542079708244,1033.3100871364252,0.03331008713642514,-0.0019234952359853397,81.03486594980328,18.965134050196728,True,3,0.004439574958849189,0.05,0,0.0,1035.3014846098808
